cit_id,cites_pub_id,level,citing_year,is_self,citing_authors_raw,citing_doi_url,abs,abs_yr,abdc,abdc_yr,fnege,econlit,scopus,scopus_q,wos,wos_if,wos_if_yr,publisher,forthcoming,norm_title,raw_tag,raw_ref,source_found,link_confirmed,confirm_method,first_seen_run,last_seen_run,verified,flag_red
prephd-10#272,prephd-10,2,2020,0,"Serpa, S., Ferreira, C. M., & José Sá, M.",https://doi.org/10.36941/ajis-2020-0065,,,,,,,1,,,,,,,serpa s ferreira c m jos s m the potential of organisations swot diagnostic,Scopus,"Serpa, S., Ferreira, C. M., & José Sá, M. (2020). The Potential of Organisations’ SWOT Diagnostic Assessment. Academic Journal of Interdisciplinary Studies, 9(4), 93. https://doi.org/10.36941/ajis-2020-0065",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-09#273,prephd-09,2,2025,0,"Challoumis, C.",https://doi.org/10.3390/economies13080230,1,2021,C,2022,,1,1,,1,2.1,2024,,,challoumis c economocracy global economic governance economies 13 8 230,"ABS 2021: 1, ABDC 2022: C, Scopus, WoS (Impact Factor 2024: 2.1), EconLit","Challoumis, C. (2025). Economocracy: Global Economic Governance. Economies, 13(8), 230. https://doi.org/10.3390/economies13080230",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-09#274,prephd-09,2,2025,0,"Challoumis, C.",https://doi.org/10.37075/EA.2025.2.03,,,,,,,1,,,,,,,challoumis c the inflation according to the cycle of money c m economic alternatives,Scopus,"Challoumis, C. (2025). The Inflation According to the Cycle of Money (C.M.). Economic Alternatives, 31(2), 324–353. https://doi.org/10.37075/EA.2025.2.03",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-09#275,prephd-09,2,2024,0,"Faugoo, D., & Deesoruth, R.",,,,,,,,,,,,,,,faugoo d deesoruth r country insights into progressive change management lessons for mauritius international,,"Faugoo, D., & Deesoruth, R. (2024). Country Insights into Progressive Change Management: Lessons for Mauritius. International Journal of Business and Technology Management, 6(3), Article 3.",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-09#276,prephd-09,2,2023,0,"Σμπυρακος, Κ.",https://apothesis.eap.gr/archive/item/187339,,,,,,,,,,,,,,financial and theoretical analysis of supermarket chains igreece and abroad in basic consumer goods,,"Σμπυρακος, Κ. (2023). Financial and theoretical analysis of supermarket chains iGreece and abroad in basic consumer goods( food- drinks) during the years ( 2009 until the time of pandemic 2021) [Master’s Thesis, Hellenic Open University]. https://apothesis.eap.gr/archive/item/187339",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-09#277,prephd-09,2,2023,0,"Agripino, N. E., Maracajá, K. F. B., & Dias, J. V.",https://doi.org/10.1007/978-3-031-40304-0_12,,,,,,,1,,,,,,,agripino n e maracaj k f b dias j v strategic planning and business,Scopus,"Agripino, N. E., Maracajá, K. F. B., & Dias, J. V. (2023). Strategic Planning and Business Sustainability in Agribusiness: Analysis in a Model Farm in Brazil. In P. Singh, A. Yadav, I. Chowdhury, & R. P. Singh (Eds.), Green Circular Economy: A New Paradigm for Sustainable Development (pp. 235–258). Springer International Publishing. https://doi.org/10.1007/978-3-031-40304-0_12",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-09#278,prephd-09,2,2023,0,"Langbroek, T.",,,,,,,,,,,,,,,langbroek t coordination in public sector innovation projects for the establishment of synergy the,,"Langbroek, T. (2023). Coordination in public sector innovation projects for the establishment of synergy. The Innovation Journal: The Public Sector Innovation Journal, 28(2), 1–20.",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-09#279,prephd-09,2,2023,0,"Nguyen, T. T.",https://doi.org/10.1007/978-981-99-0490-7_1,,,,,,,,,,,,,,nguyen t t the united states china trade war the inevitable strategic competition in,,"Nguyen, T. T. (2023). The United States-China Trade War—The Inevitable Strategic Competition. In A. T. Nguyen, T. T. Pham, J. Song, Y.-L. Lin, & M. C. Dong (Eds.), Contemporary Economic Issues in Asian Countries: Proceeding of CEIAC 2022, Volume 2 (pp. 1–8). Springer Nature. https://doi.org/10.1007/978-981-99-0490-7_1",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-09#280,prephd-09,2,2023,0,"Challoumis, C.",https://doi.org/10.51798/sijis.v4i3.620,,,,,,,,,,,,,,challoumis c index of the cycle of money the case of costa rica sapienza,,"Challoumis, C. (2023). Index of the cycle of money: The case of Costa Rica. Sapienza: International Journal of Interdisciplinary Studies, 4(3), Article 3. https://doi.org/10.51798/sijis.v4i3.620",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-09#281,prephd-09,2,2023,0,"Nguyen, T. T.",https://doi.org/10.1007/978-981-99-0490-7_1,,,,,,,,,,,,,,nguyen t t the united states china trade war the inevitable strategic competition in,,"Nguyen, T. T. (2023). The United States-China Trade War—The Inevitable Strategic Competition. In A. T. Nguyen, T. T. Pham, J. Song, Y.-L. Lin, & M. C. Dong (Eds.), Contemporary Economic Issues in Asian Countries: Proceeding of CEIAC 2022, Volume 2 (pp. 1–8). Springer Nature. https://doi.org/10.1007/978-981-99-0490-7_1",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-09#282,prephd-09,2,2022,0,"Gouvêa, M. L.",https://estudogeral.uc.pt/handle/10316/105097,,,,,,,,,,,,,,gouv a m l prediction of financial crises in southern europe and ireland master,,"Gouvêa, M. L. (2022). Prediction Of Financial Crises In Southern Europe and Ireland [Master’s Thesis, Universidade de Coimbra]. https://estudogeral.uc.pt/handle/10316/105097",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-09#283,prephd-09,2,2021,0,"Mann, S.",https://doi.org/10.3390/agriculture11070601,,,,,,,1,,1,3.408,2022,,,mann s synthesizing knowledge about structural change in agriculture the integration of disciplines and,"Scopus, WoS (Impact Factor 2022: 3.408)","Mann, S. (2021). Synthesizing Knowledge about Structural Change in Agriculture: The Integration of Disciplines and Aggregation Levels. Agriculture, 11(7), Article 7. https://doi.org/10.3390/agriculture11070601",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-09#284,prephd-09,2,2021,0,"Torres, G., & Yvette, M. V.",,,,,,,,,,,,,,,torres g yvette m v institutional change and transparency practices in the national audit,,"Torres, G., & Yvette, M. V. (2021). Institutional Change and Transparency Practices in the National Audit Office of Peru [Master’s Thesis]. University of Helsinki, Faculty of Social Sciences.",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-09#285,prephd-09,2,2021,0,"Κουδουνά, Α.",https://repo.lib.duth.gr/jspui/handle/123456789/13453,,,,,,,,,,,,,,master s thesis democritus university of thrace,,"Κουδουνά, Α. (2021). Η προώθηση των ξένων επενδύσεων στον τομέα της ενέργειας [Master’s Thesis, Democritus University of Thrace]. https://repo.lib.duth.gr/jspui/handle/123456789/13453",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-09#286,prephd-09,2,2020,0,"Kamutiba, F.",https://scholar.sun.ac.za:443/handle/10019.1/109320,,,,,,,,,,,,,,kamutiba f investigating the appropriateness of consolidation loans to mitigate household over indebtedness in,,"Kamutiba, F. (2020). Investigating the appropriateness of consolidation loans to mitigate household over-indebtedness in South Africa [Thesis, Stellenbosch : Stellenbosch University]. https://scholar.sun.ac.za:443/handle/10019.1/109320",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-09#287,prephd-09,2,2020,0,"Tsitouras, A., Mitrakos, P., Tsimpida, C., Vlachos, V., & Bitzenis, A.",https://doi.org/10.1080/10669868.2019.1640829,1,2018,C,2019,,,1,,1,1.5,2022,,,tsitouras a mitrakos p tsimpida c vlachos v bitzenis a an investigation into the,"ABS 2018: 1, ABDC 2019: C, Scopus, WoS (Impact Factor 2022: 1.5)","Tsitouras, A., Mitrakos, P., Tsimpida, C., Vlachos, V., & Bitzenis, A. (2020). An Investigation into the Causal Links Among FDI Determinants: Empirical Evidence from Greece. Journal of East-West Business, 26(1), 17–55. https://doi.org/10.1080/10669868.2019.1640829",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-08#288,prephd-08,2,2021,0,"Eze, S. C., Chinedu-Eze, V. C. A., & Awa, H. O.",https://doi.org/10.1177/21582440211006695,,,,,,,1,,1,2.032,2022,,,eze s c chinedu eze v c a awa h o key success factors,"Scopus, WoS (Impact Factor 2022: 2.032)","Eze, S. C., Chinedu-Eze, V. C. A., & Awa, H. O. (2021). Key Success Factors (KSFs) Underlying the Adoption of Social Media Marketing Technology. SAGE Open, 11(2), 1–15. https://doi.org/10.1177/21582440211006695",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-07#289,prephd-07,2,2023,0,"Hnatkovych, O., Yasinovska, I., Smolinska, S., & Smolinskyy, V.",https://doi.org/10.1111/rsp3.12641,,,,,,,1,,1,1.7,2023,,,hnatkovych o yasinovska i smolinska s smolinskyy v modern approaches to ukraine s regional,"Scopus, WoS (Impact Factor 2023: 1.7)","Hnatkovych, O., Yasinovska, I., Smolinska, S., & Smolinskyy, V. (2023). Modern approaches to Ukraine’s regional development management. Regional Science Policy & Practice, 15(1), 108–121. https://doi.org/10.1111/rsp3.12641",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-07#290,prephd-07,2,2023,0,"Hu, W., Wu, H., & Wan, W.",https://doi.org/10.3390/su15010245,,,,,,,1,,1,3.889,2022,,,hu w wu h wan w decoding the multidimensional structuring of urban poles of,"Scopus, WoS (Impact Factor 2022: 3.889)","Hu, W., Wu, H., & Wan, W. (2023). Decoding the Multidimensional Structuring of Urban Poles of Growth of Nighttime Economics—An Inter-Discipline Study in Lanzhou City, China, Based on Geomodeling and Big Data. Sustainability, 15(1), Article 1. https://doi.org/10.3390/su15010245",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-07#291,prephd-07,2,2021,0,"Usmonov, B.",https://doi.org/10.17770/sie2021vol1.6142,,,,,,,,,,,,,,usmonov b scientific educational cluster mechanism of innovative development of the country society integration,,"Usmonov, B. (2021). Scientific –educational cluster - mechanism of innovative development of the country. Society. Integration. Education. Proceedings of the International Scientific Conference, 1(0), Article 0. https://doi.org/10.17770/sie2021vol1.6142",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-05#292,prephd-05,2,2025,0,"Wang, S.",https://doi.org/10.54254/2754-1169/2025.GL26367,,,,,,,,,,,,,,wang s analysis on influencing factors and countermeasures of enterprises going to sea advances,,"Wang, S. (2025). Analysis on Influencing Factors and Countermeasures of Enterprises Going to Sea. Advances in Economics, Management and Political Sciences, 208(1), 93–98. https://doi.org/10.54254/2754-1169/2025.GL26367",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-05#293,prephd-05,2,2022,0,"Alfatiha, R. A.",https://doi.org/10.30871/jaba.v6i1.3828,,,,,,,,,,,,,,alfatiha r a systematic mapping study analisis manajemen perubahan pada perusahaan keluarga journal of,,"Alfatiha, R. A. (2022). Systematic Mapping Study: Analisis Manajemen Perubahan Pada Perusahaan Keluarga. Journal of Applied Business Administration, 6(1), Article 1. https://doi.org/10.30871/jaba.v6i1.3828",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-05#294,prephd-05,2,2020,0,"Butkus, M., & Jonušaitė, S.",https://doi.org/10.3846/mla.2020.12502,,,,,,,,,,,,,,butkus m jonu ait s socio economic development in developed and developing countries under,,"Butkus, M., & Jonušaitė, S. (2020). Socio-economic development in developed and developing countries under globalization: Essential differences. Mokslas – Lietuvos Ateitis / Science – Future of Lithuania, 12, 1–9. https://doi.org/10.3846/mla.2020.12502",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-04#295,prephd-04,2,2024,0,"Koutroukis, T.",https://doi.org/10.3390/socsci13030171,,,,,,,1,,1,1.7,2023,,,koutroukis t european works councils their impact on the europeanization of industrial relations in,"Scopus, WoS (Impact Factor 2023: 1.7)","Koutroukis, T. (2024). European Works Councils: Their Impact on the Europeanization of Industrial Relations in an Era of Market Globalism. Social Sciences, 13(3), Article 3. https://doi.org/10.3390/socsci13030171",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-04#296,prephd-04,2,2023,0,"Παυλίδου, Κ.",https://repo.lib.duth.gr/jspui/bitstream/123456789/16919/1/PaylidouK_2023.pdf,,,,,,,,,,,,,,master s thesis,,"Παυλίδου, Κ. (2023). Μια κριτική επισκόπηση της έκθεσης Πισσαρίδη για την ελληνική οικονομία [Master’s Thesis, Δημοκρίτειο Πανεπιστήμιο Θράκης]. https://repo.lib.duth.gr/jspui/bitstream/123456789/16919/1/PaylidouK_2023.pdf",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-03#297,prephd-03,2,2025,0,"Angelia, C.",https://doi.org/10.58344/locus.v4i9.4783,,,,,,,,,,,,,,angelia c literature review leadership styles in organizational and cultural contexts jurnal locus penelitian,,"Angelia, C. (2025). Literature Review: Leadership Styles in Organizational and Cultural Contexts. Jurnal Locus Penelitian Dan Pengabdian, 4(9), 9200–9205. https://doi.org/10.58344/locus.v4i9.4783",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-03#298,prephd-03,2,2025,0,"Ghosh, O., & Kumar, B.",https://doi.org/10.4018/979-8-3373-1355-9.ch004,,,,,,,1,,,,,,,ghosh o kumar b globalization security challenges and the evolving landscape for contemporary democracies,Scopus,"Ghosh, O., & Kumar, B. (2025). Globalization, Security Challenges, and the Evolving Landscape for Contemporary Democracies: In E. Alaverdov & G. Abuseridze (Eds), Globalization, Global Security, and New International Realities for Modern Democracies (pp. 61–90). IGI Global. https://doi.org/10.4018/979-8-3373-1355-9.ch004",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-03#299,prephd-03,2,2025,0,"Stephens, A., & Thomas, J.",https://doi.org/10.1177/1035719X251314207,,,,,,,1,,,,,,,stephens a thomas j developing an m e system for a wicked problem evaluation,Scopus,"Stephens, A., & Thomas, J. (2025). Developing an M&E system for a wicked problem. Evaluation Journal of Australasia, 1035719X251314207. https://doi.org/10.1177/1035719X251314207",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-03#300,prephd-03,2,2024,0,"Ρεκλείτης, Δ.",http://hdl.handle.net/10442/hedi/57215,,,,,,,,,,,,,,,,"Ρεκλείτης, Δ. (2024). Ευφυείς στρατηγικές ανάλυσης συμπεριφοράς χρήστη και διαχείριση αλλαγών με πληροφοριακά συστήματα διοίκησης [Διδακτορική Διατριβή, Γεωπονικό Πανεπιστήμιο Αθηνών. Σχολή Εφαρμοσμένων Οικονομικών και Κοινωνικών Επιστημών. Τμήμα Διοίκησης Γεωργικών Επιχειρήσεων και Συστημάτων Εφοδιασμού]. http://hdl.handle.net/10442/hedi/57215",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-03#301,prephd-03,2,2022,0,"Ahmed, Z., & Abbas, H.",https://doi.org/10.1504/IJMP.2022.10049920,1,2021,,,,,1,,,,,,,ahmed z abbas h shifting boundaries in healthcare supply chains hrm a qualitative perspective,"ABS 2021: 1, Scopus","Ahmed, Z., & Abbas, H. (2022). Shifting boundaries in healthcare supply chains’ HRM: A qualitative perspective. International Journal of Management Practice, 15(5), 586. https://doi.org/10.1504/IJMP.2022.10049920",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-03#302,prephd-03,2,2022,0,"Fedynets, N.",https://doi.org/10.22630/ASPE.2022.21.3.10,,,,,,,,,,,,,,fedynets n change management mechanism in the organization in crisis conditions acta scientiarum polonorum,,"Fedynets, N. (2022). Change Management Mechanism in the Organization in Crisis Conditions. Acta Scientiarum Polonorum. Oeconomia, 21(3), Article 3. https://doi.org/10.22630/ASPE.2022.21.3.10",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-03#303,prephd-03,2,2022,0,"Ahmed, Z., & Abbas, H.",https://doi.org/10.1504/IJMP.2022.125472,1,2021,,,,,1,,,,,,,ahmed z abbas h shifting boundaries in healthcare supply chains hrm a qualitative perspective,"ABS 2021: 1, Scopus","Ahmed, Z., & Abbas, H. (2022). Shifting boundaries in healthcare supply chains’ HRM: A qualitative perspective. International Journal of Management Practice, 15(5), 586–608. https://doi.org/10.1504/IJMP.2022.125472",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-03#304,prephd-03,2,2022,0,"Fernandes, D., & Machado, C.",https://doi.org/10.1016/B978-0-12-821238-7.00003-8,,,,,,,1,,,,,,,fernandes d machado c the momentum for green human resources management green production engineering,Scopus,"Fernandes, D., & Machado, C. (2022). The momentum for green human resources’ management. Green Production Engineering and Management. 93–121. https://doi.org/10.1016/B978-0-12-821238-7.00003-8",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-03#305,prephd-03,2,2022,0,"Fernandes, D., & Machado, C.",https://doi.org/10.1016/B978-0-12-821238-7.00001-4,,,,,,,1,,,,,,,fernandes d machado c connecting ecological economics green management sustainable development and circular economy,Scopus,"Fernandes, D., & Machado, C. (2022). Connecting ecological economics, green management, sustainable development, and circular economy: Corporate social responsibility as the synthetic vector. Green Production Engineering and Management. 183–236. https://doi.org/10.1016/B978-0-12-821238-7.00001-4",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-03#306,prephd-03,2,2021,0,"Ashraf, Z., Afshan, G., & Sahibzada, U. F.",https://doi.org/10.1108/JGR-03-2021-0030,1,2021,C,2022,,,1,,1,1.6,2022,,,ashraf z afshan g sahibzada u f unpacking strategic corporate social responsibility in the,"ABS 2021: 1, ABDC 2022: C, Scopus, WoS (Impact Factor 2022: 1.6)","Ashraf, Z., Afshan, G., & Sahibzada, U. F. (2021). Unpacking strategic corporate social responsibility in the time of crisis: A critical review. Journal of Global Responsibility, 13(2), 127–156. https://doi.org/10.1108/JGR-03-2021-0030",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-03#307,prephd-03,2,2021,0,"Franklin Frogeri, R., Dos Santos Portugal Júnior, P., Pelloso Piurcosky, F., Bha",https://doi.org/10.23925/2179-3565.2021v12i4p144-166,,,,,,,,,,,,,,franklin frogeri r dos santos portugal j nior p pelloso piurcosky f bhardwaj m,,"Franklin Frogeri, R., Dos Santos Portugal Júnior, P., Pelloso Piurcosky, F., Bhardwaj, M., González-Islas, J.-C., & Arroyo Mendizábal, J. C. (2021). Social Representation of the Innovation Concept: Cross-Country in Bolivia, Brazil, India and Mexico. Journal on Innovation and Sustainability RISUS, 12(4), 144–166. https://doi.org/10.23925/2179-3565.2021v12i4p144-166",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-03#308,prephd-03,2,2021,0,"Godoi, V. D. P.",,,,,,,,,,,,,,,godoi v d p a ind stria hoteleira em mudan as estrat gias no,,"Godoi, V. D. P. (2021). A indústria hoteleira em mudanças: Estratégias no caso da cidade de Lisboa [Master’s Thesis]. Instituto Superior de Economia e Gestão.",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-03#309,prephd-03,2,2021,0,"Incio Cabanillas, R. K., & Ramos Villena, S. M.",,,,,,,,,,,,,,,incio cabanillas r k ramos villena s m la gesti n del cambio e,,"Incio Cabanillas, R. K., & Ramos Villena, S. M. (2021). La gestión del cambio e innovación organizacional. Revisión sistemática [Master’s Thesis]. Universidad César Vallejo.",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-03#310,prephd-03,2,2019,0,"Akbar, M. A., Sang, J., Nasrullah, Khan, A. A., Mahmood, S., Qadri, S. F., Hu, H",https://doi.org/10.1016/j.cola.2018.12.005,,,,,,,1,,1,1.778,2022,,,akbar m a sang j nasrullah khan a a mahmood s qadri s f,"Scopus, WoS (Impact Factor 2022: 1.778)","Akbar, M. A., Sang, J., Nasrullah, Khan, A. A., Mahmood, S., Qadri, S. F., Hu, H., & Xiang, H. (2019). Success factors influencing requirements change management process in global software development. Journal of Computer Languages, 51, 112–130. https://doi.org/10.1016/j.cola.2018.12.005",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-02#311,prephd-02,2,2021,0,"Arroyo-Vázquez, M., & Vivancos, J.-L.",https://www.torrossa.com/it/resources/an/4882905,,,,,,,,,,,,,,arroyo v zquez m vivancos j l an lisis de viabilidad del proyecto de,,"Arroyo-Vázquez, M., & Vivancos, J.-L. (2021). Análisis de viabilidad del proyecto de creación de una empresa para la fabricación en 3D [Feasibility analysis of the project to create a company for 3D manufacturing]. In Industria 4.0 y la Dirección e Ingeniería de Proyectos [Industry 4.0 and Project Management and Engineering] (pp. 236–273). Universidad de Cádiz. https://www.torrossa.com/it/resources/an/4882905",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-02#312,prephd-02,2,2021,0,"Kupilas, K., Montequín, V., Álvarez-Pérez, C., & Balsera, J.",https://www.torrossa.com/it/resources/an/4882905,,,,,,,,,,,,,,kupilas k montequ n v lvarez p rez c balsera j industry 4 0,,"Kupilas, K., Montequín, V., Álvarez-Pérez, C., & Balsera, J. (2021). Industry 4.0 and Digital Maturity. In Industry 4.0 and Project Management and Engineering (pp. 66–102). Universidad de Cádiz. https://www.torrossa.com/it/resources/an/4882905",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-02#313,prephd-02,2,2021,0,"Usmonov, B.",https://doi.org/10.17770/sie2021vol1.6142,,,,,,,,,,,,,,usmonov b scientific educational cluster mechanism of innovative development of the country society integration,,"Usmonov, B. (2021). Scientific –educational cluster—Mechanism of innovative development of the country. Society. Integration. Education. Proceedings of the International Scientific Conference, 1, 718–731. https://doi.org/10.17770/sie2021vol1.6142",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-02#314,prephd-02,2,2020,0,"Estay, C., Mai-Nivoit, C., Yanat, Z., & Durrieu, F.",https://www.cairn.info/revue-recherches-en-sciences-de-gestion-2020-4-page-225.htm?contenu=article,,,,,,,,,,,,,,estay c mai nivoit c yanat z durrieu f la perception de la r,,"Estay, C., Mai-Nivoit, C., Yanat, Z., & Durrieu, F. (2020). La perception de la réalisation du contrat psychologique chez les ouvriers en situation de restructuration industrielle. Recherches en Sciences de Gestion, N° 139(4), 225–248. https://www.cairn.info/revue-recherches-en-sciences-de-gestion-2020-4-page-225.htm?contenu=article",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-02#315,prephd-02,2,2020,0,"Manuel Jesús, H.-O., Cristina, F.-T., & Gago-Calderon, A.",https://www.torrossa.com/it/resources/an/4882905,,,,,,,,,,,,,,manuel jes s h o cristina f t gago calderon a la log stica,,"Manuel Jesús, H.-O., Cristina, F.-T., & Gago-Calderon, A. (2020). La logística industrial en Andalucía. Análisis, evaluación y propuestas de mejora para un sector estratégico [Industrial logistics in Andalusia. Analysis, evaluation and improvement proposals for a strategic sector]. In Industria 4.0 y la Dirección e Ingeniería de Proyectos [Industry 4.0 and Project Management and Engineering] (pp. 160–236). Universidad de Cádiz. https://www.torrossa.com/it/resources/an/4882905",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-02#316,prephd-02,2,2019,0,"Cerezo-Narváez, A., García-Jurado, D., Pastor, A., & Redondo-García, A.",https://www.torrossa.com/it/resources/an/4882905,,,,,,,,,,,,,,cerezo narv ez a garc a jurado d pastor a redondo garc a a,,"Cerezo-Narváez, A., García-Jurado, D., Pastor, A., & Redondo-García, A. (2019). Gestión de la I+D+i en la pequeña y mediana empresa de base tecnológica. El caso de España [Management of R + D + i in small and medium technology-based companies. The case of Spain]. In Industria 4.0 y la Dirección e Ingeniería de Proyectos [Industry 4.0 and Project Management and Engineering] (pp. 105–158). Universidad de Cádiz. https://www.torrossa.com/it/resources/an/4882905",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-02#317,prephd-02,2,2019,0,"Cerezo-Narváez, A., García-Jurado, D., González-Cruz, M. C., Pastor-Fernández, A",https://doi.org/10.3390/pr7050282,,,,,,,1,,1,3.352,2022,,,cerezo narv ez a garc a jurado d gonz lez cruz m c pastor,"Scopus, WoS (Impact Factor 2022: 3.352)","Cerezo-Narváez, A., García-Jurado, D., González-Cruz, M. C., Pastor-Fernández, A., Otero-Mateo, M., & Ballesteros-Pérez, P. (2019). Standardizing Innovation Management: An Opportunity for SMEs in the Aerospace Industry. Processes, 7(282), Article 5. https://doi.org/10.3390/pr7050282",docx-import,1,manual-import,import-docx,import-docx,1,
proc-20#318,proc-20,2,2025,0,"Amina G., K.",https://doi.org/10.59298/RIJCRHSS/2025/412431,,,,,,,,,,,,,,amina g k the impact of globalization on intellectual property law communication research invention,,"Amina G., K. (2025). The Impact of Globalization on Intellectual Property Law Communication. Research Invention Journal of Current Research in Humanities and Social Sciences, 4(1), 24–31. https://doi.org/10.59298/RIJCRHSS/2025/412431",docx-import,1,manual-import,import-docx,import-docx,1,
proc-15#319,proc-15,2,2023,0,"Chang, D., Yeoh, K., & Jap, K. P.",https://doi.org/10.31098/ijeass.v3i1.1327,,,,,,,,,,,,,,chang d yeoh k jap k p the trifecta of sustainable entrepreneurship a systematic,,"Chang, D., Yeoh, K., & Jap, K. P. (2023). The Trifecta of Sustainable Entrepreneurship: A Systematic Literature Review Study. International Journal of Entrepreneurship and Sustainability Studies, 3(1), Article 1. https://doi.org/10.31098/ijeass.v3i1.1327",docx-import,1,manual-import,import-docx,import-docx,1,
proc-12#320,proc-12,2,2023,0,"Ulco Ticle, Y. M., & Vallejos Farfán, C. H.",http://repositorio.utp.edu.pe/handle/20.500.12867/7514,,,,,,,,,,,,,,ulco ticle y m vallejos farf n c h medidas implementadas por el gobierno,,"Ulco Ticle, Y. M., & Vallejos Farfán, C. H. (2023). Medidas implementadas por el Gobierno peruano durante la pandemia en el capital de trabajo de la empresa Tours Angel Divino S.A.C. Chiclayo en el Año 2020 [Master’s Thesis, Universidad Tecnológica Perú]. http://repositorio.utp.edu.pe/handle/20.500.12867/7514",docx-import,1,manual-import,import-docx,import-docx,1,
proc-08#321,proc-08,2,2022,0,"Martinidis, G., Dyjakon, A., Minta, S., & Ramut, R.",https://doi.org/10.3390/su141610325,,,,,,,1,,1,3.889,2022,,,martinidis g dyjakon a minta s ramut r intellectual capital and sustainable s3 in,"Scopus, WoS (Impact Factor 2022: 3.889)","Martinidis, G., Dyjakon, A., Minta, S., & Ramut, R. (2022). Intellectual Capital and Sustainable S3 in the Regions of Central Macedonia and Western Macedonia, Greece. Sustainability, 14(16), 10325. https://doi.org/10.3390/su141610325",docx-import,1,manual-import,import-docx,import-docx,1,
proc-07#322,proc-07,2,2021,0,"Shahi, M. B.",,,,,,,,,,,,,,,shahi m b teacher recruitment policy and practices in federal nepal international journal of,,"Shahi, M. B. (2021). Teacher Recruitment Policy and Practices in Federal Nepal. International Journal of Scientific and Research Publications, 11(3), 110–114. http://www.ijsrp.org/research-paper-0321.php?rp=P11111065",docx-import,1,manual-import,import-docx,import-docx,1,
proc-06#323,proc-06,2,2023,0,"Filho, J. de R. R., Tahim, E. F., & Veras, V. M. V.",https://doi.org/10.34117/bjdv9n1-106,,,,,,,,,,,,,,filho j de r r tahim e f veras v m v perspectivas para,,"Filho, J. de R. R., Tahim, E. F., & Veras, V. M. V. (2023). Perspectivas para o Hidrogênio Verde: Uma análise à luz do modelo da Hélice Tríplice. Brazilian Journal of Development, 9(1), 1531–1553. https://doi.org/10.34117/bjdv9n1-106",docx-import,1,manual-import,import-docx,import-docx,1,
proc-06#324,proc-06,2,2022,0,"Nabi, D. M. N. U., & Zohora, F. T.",https://doi.org/10.53808/KUS.2022.ICSTEM4IR.0118-se,,,,,,,,,,,,,,nabi d m n u zohora f t the 4th industrial revolution 4ir and,,"Nabi, D. M. N. U., & Zohora, F. T. (2022). THE 4th INDUSTRIAL REVOLUTION (4IR) and SUSTAINABLE DEVELOPMENT. Khulna University Studies, 625–639. https://doi.org/10.53808/KUS.2022.ICSTEM4IR.0118-se",docx-import,1,manual-import,import-docx,import-docx,1,
